action.uz,92.53.125.158,False
aic.uz,62.209.128.102,True
adana.uz,91.188.128.21,True
airways.uz,178.20.158.221,False
advocates.uz,72.9.152.74,False
alta.uz,212.158.167.131,False
administrator.uz,37.187.79.16,False
amt.uz,74.208.105.155,False
aquamarine.uz,62.209.128.112,True
active.uz,31.193.195.223,False
alaziz.uz,91.212.89.180,True
ages.uz,62.209.133.18,True
ang.uz,193.161.86.14,False
ans.uz,5.101.153.64,False
airports.uz,178.20.158.221,False
apo.uz,62.209.128.102,True
aviation.uz,81.95.237.17,True
amu.uz,184.73.246.236,False
ap.uz,195.158.12.81,True
agreement.uz,62.209.128.102,True
bahai.uz,217.172.184.29,False
asu.uz,62.209.128.113,True
aleppo.uz,204.93.163.124,False
arta.uz,178.159.250.7,False
bags.uz,62.209.133.18,True
atol.uz,94.158.48.2,True
bearing.uz,217.29.118.22,True
bda.uz,178.208.83.17,False
baht.uz,92.63.110.104,False
banner.uz,94.250.248.155,False
bassein.uz,62.209.133.18,True
bbc.uz,212.58.241.131,False
bis.uz,62.209.133.18,True
bc.uz,217.29.118.178,True
bd.uz,178.33.88.224,False
bpu.uz,91.219.194.4,False
cats.uz,50.63.114.1,False
choco.uz,217.29.118.22,True
chickens.uz,91.106.207.54,False
building.uz,178.159.250.10,False
ch.uz,54.160.145.244,False
colors.uz,80.80.208.8,True
corso.uz,178.159.250.246,False
calls.uz,69.73.145.194,False
color.uz,80.80.208.8,True
das.uz,31.170.164.206,False
darya.uz,62.152.86.133,False
da.uz,91.212.180.198,True
cst.uz,46.8.35.129,True
dev.uz,178.63.4.166,False
daily.uz,91.212.89.100,True
cr.uz,74.208.44.190,False
diamonds.uz,91.212.180.198,True
darhan.uz,62.209.128.113,True
construction.uz,83.125.22.186,False
ctm.uz,176.57.210.35,False
deko.uz,62.209.128.102,True
cp.uz,77.221.141.37,False
cu.uz,77.221.141.36,False
devi.uz,62.209.133.18,True
dsu.uz,83.69.139.168,True
ec.uz,195.158.19.70,True
dm.uz,83.69.129.17,True
dh.uz,37.187.238.234,False
denis.uz,188.132.179.34,False
df.uz,72.167.183.45,False
ej.uz,109.74.198.243,False
dwt.uz,50.87.144.150,False
dp.uz,109.120.162.1,False
ems.uz,89.175.252.66,False
dutyfree.uz,46.8.35.129,True
education.uz,83.221.178.223,True
eman.uz,89.175.252.70,False
fbu.uz,80.80.208.8,True
effective.uz,46.8.35.129,True
events.uz,78.110.50.145,False
electronics.uz,69.73.144.6,False
enjoy.uz,46.8.35.129,True
everest.uz,46.8.35.129,True
emergency.uz,195.158.27.26,True
engineering.uz,71.18.49.222,False
eca.uz,46.8.35.129,True
evora.uz,83.69.139.151,True
fp.uz,83.69.139.168,True
gen.uz,217.29.116.177,True
eni.uz,195.110.124.133,False
es.uz,46.8.35.129,True
egp.uz,46.8.35.129,True
garments.uz,91.188.128.21,True
generation.uz,217.29.116.177,True
goods.uz,62.209.133.18,True
gp.uz,85.25.199.84,False
fg.uz,193.161.86.14,False
exim.uz,5.101.153.23,False
giga.uz,204.93.160.180,False
fishing.uz,192.254.225.137,False
haq.uz,193.109.246.58,False
gora.uz,62.209.128.102,True
hb.uz,91.218.228.60,False
grs.uz,213.230.68.41,True
hotels.uz,178.159.250.10,False
hr.uz,195.158.12.76,True
fes.uz,94.158.53.206,True
iba.uz,217.12.82.36,True
foc.uz,209.126.255.163,False
iatp.uz,148.251.27.134,False
gorizont.uz,75.125.16.10,False
innovation.uz,81.95.237.17,True
iso.uz,83.69.139.168,True
jalil.uz,62.209.128.102,True
holding.uz,46.8.35.129,True
itu.uz,70.40.213.154,False
jadid.uz,66.147.244.193,False
ji.uz,193.161.86.14,False
jobs.uz,217.29.116.177,True
jp.uz,85.25.199.84,False
hudud.uz,46.8.35.129,True
kip.uz,89.175.252.66,False
irc.uz,217.29.117.252,True
kilimanjaro.uz,91.196.76.182,True
kleber.uz,165.160.15.20,False
jd.uz,80.80.208.8,True
kc.uz,77.222.61.141,False
lan.uz,91.212.89.90,True
leader.uz,81.95.237.17,True
latif.uz,91.188.128.21,True
les.uz,81.177.140.223,False
lf.uz,77.221.138.101,False
leks.uz,199.59.243.118,False
kok.uz,193.161.86.14,False
lp.uz,91.106.207.54,False
lom.uz,83.69.139.168,True
lubricants.uz,83.69.139.168,True
ls.uz,77.221.138.102,False
lc.uz,62.209.133.18,True
ksc.uz,195.158.26.226,True
management.uz,69.73.145.194,False
mamba.uz,185.21.132.44,False
lg.uz,192.64.147.181,False
mango.uz,176.31.136.189,False
medical.uz,195.158.27.26,True
mca.uz,5.9.18.110,False
meli.uz,69.58.188.49,False
mer.uz,62.209.128.102,True
meta.uz,83.69.139.136,True
mistral.uz,69.73.129.60,False
malon.uz,5.101.153.37,False
mmm.uz,62.209.133.18,True
motivation.uz,80.80.208.8,True
malina.uz,82.146.38.41,False
mp.uz,195.158.29.67,True
muller.uz,62.209.128.113,True
mdp.uz,46.8.35.129,True
muallim.uz,188.120.251.128,False
maps.uz,89.111.178.161,False
medas.uz,83.69.139.168,True
nam.uz,217.172.184.29,False
ndp.uz,91.188.128.21,True
mining.uz,5.9.18.110,False
nk.uz,193.161.86.14,False
mir.uz,84.54.64.35,True
ns.uz,91.212.89.8,True
moi.uz,185.18.52.61,False
mountains.uz,78.140.185.205,False
ole.uz,93.188.160.12,False
mm.uz,37.140.192.125,False
oils.uz,5.9.18.110,False
nahr.uz,62.209.128.37,True
nano.uz,91.240.12.130,True
networks.uz,87.237.232.133,True
nlp.uz,83.69.139.151,True
