adam.uz,82.98.119.60,False
deb.uz,115.31.159.150,False
anis.uz,91.188.128.21,True
chand.uz,62.152.86.139,False
demo.uz,37.140.192.185,False
aziz.uz,81.95.237.17,True
bor.uz,62.209.133.18,True
chat.uz,91.188.129.1,True
alex.uz,80.80.208.8,True
dat.uz,81.95.237.17,True
albatros.uz,195.158.30.209,True
charlie.uz,195.158.13.162,True
amos.uz,62.209.128.113,True
asad.uz,76.162.52.249,False
chip.uz,62.152.86.130,False
elena.uz,81.95.237.17,True
alice.uz,83.69.139.168,True
april.uz,69.73.162.31,False
denis.uz,188.132.179.34,False
chi.uz,193.161.86.14,False
azam.uz,91.212.180.198,True
ami.uz,91.196.76.182,True
felix.uz,46.8.35.129,True
just.uz,62.152.86.136,False
elaine.uz,62.209.128.102,True
farhad.uz,62.76.46.63,False
ed.uz,81.95.237.17,True
jay.uz,46.8.35.129,True
eli.uz,173.254.28.49,False
king.uz,94.158.61.227,True
leon.uz,91.212.180.198,True
ji.uz,193.161.86.14,False
jo.uz,192.185.21.185,False
kip.uz,89.175.252.66,False
klaus.uz,50.87.144.150,False
marina.uz,95.211.169.243,False
ivan.uz,188.226.165.113,False
karen.uz,198.23.48.84,False
kashtan.uz,176.57.210.32,False
ingo.uz,80.80.208.8,True
norma.uz,91.212.89.70,True
matt.uz,64.124.14.63,False
louisa.uz,46.8.35.129,True
ping.uz,80.80.208.8,True
margo.uz,91.218.228.60,False
lancer.uz,91.188.128.21,True
krishna.uz,216.239.139.98,False
les.uz,81.177.140.223,False
mark.uz,81.200.118.124,False
bill.uz,54.88.67.111,False
lan.uz,91.212.89.90,True
kun.uz,188.226.166.175,False
sam.uz,91.212.89.100,True
pin.uz,216.14.208.157,False
mel.uz,46.8.35.129,True
reg.uz,217.160.92.99,False
lager.uz,144.76.244.78,False
nicole.uz,66.96.147.120,False
speed.uz,81.95.237.20,True
star.uz,74.220.207.190,False
max.uz,89.111.178.161,False
mazin.uz,37.140.192.110,False
rom.uz,77.222.40.115,False
tiffany.uz,165.160.13.20,False
tee.uz,217.29.118.189,True
thu.uz,69.58.188.49,False
sandra.uz,46.38.56.98,False
vlad.uz,178.157.81.153,False
tom.uz,62.209.128.97,True
tim.uz,94.250.248.155,False
nan.uz,164.109.29.134,False
royal.uz,62.209.128.102,True
sal.uz,195.216.243.242,False
yan.uz,192.254.189.43,False
samir.uz,62.209.133.18,True
rosa.uz,178.159.250.170,False
eva.uz,46.8.35.129,True
olivia.uz,83.69.139.168,True
tak.uz,46.8.35.129,True
siemens.uz,217.174.96.163,False
tara.uz,46.8.35.129,True
russ.uz,195.158.0.162,True
tor.uz,46.8.35.129,True
son.uz,91.212.89.100,True
tam.uz,91.212.89.100,True
domain.uz,94.20.20.155,False
dori.uz,91.212.89.70,True
