internet.uz,67.18.185.250,False
bsd.uz,62.209.128.102,True
xyz.uz,178.159.252.4,False
tami.uz,83.69.139.168,True
jasmin.uz,92.63.110.104,False
sysadmin.uz,178.159.127.17,False
rose.uz,62.209.142.206,True
nicole.uz,66.96.147.120,False
asd.uz,91.212.180.198,True
smiles.uz,62.109.20.253,False
summer.uz,83.221.178.223,True
deb.uz,115.31.159.150,False
olivia.uz,83.69.139.168,True
springer.uz,83.69.139.151,True
sys.uz,83.221.178.247,True
papers.uz,83.69.139.168,True
security.uz,91.218.228.26,False
sal.uz,195.216.243.242,False
aaa.uz,67.18.185.250,False
cooper.uz,91.212.89.99,True
thailand.uz,178.63.87.24,False
crystal.uz,62.209.128.102,True
animals.uz,91.212.89.68,True
unix.uz,188.120.235.21,False
rolex.uz,195.81.143.192,False
manager.uz,74.209.213.9,False
ibm.uz,217.12.81.129,True
mit.uz,185.8.212.113,True
ferrari.uz,83.221.106.189,False
benz.uz,178.62.34.44,False
singer.uz,91.212.89.100,True
tara.uz,46.8.35.129,True
